Date,Level1,Level2,Level3,Level4
2019-07-09 03:00:00,13,30.6,53.6,10.84
2019-07-09 04:00:00,54,27.5,71.5,10.15
2019-07-09 05:00:00,35,29.8,25.8,9.57
2019-07-09 06:00:00,12,35.6,13.7,10.93
2019-07-09 07:00:00,67,34.6,68.7,9.02
2019-07-09 08:00:00,76,35.9,42.4,10.63
2019-07-09 09:00:00,64,22.4,48.0,10.65
2019-07-09 10:00:00,41,23.4,25.5,9.39
2019-07-09 11:00:00,53,25.0,14.4,9.71
2019-07-09 12:00:00,44,19.9,46.7,9.58
2019-07-09 13:00:00,61,29.1,60.5,9.02
2019-07-09 14:00:00,75,18.1,31.8,9.22
2019-07-09 15:00:00,58,25.4,13.5,10.49
2019-07-09 16:00:00,45,19.4,35.1,9.24
2019-07-09 17:00:00,27,31.8,76.2,10.06
2019-07-09 18:00:00,14,20.3,31.2,9.17
2019-07-09 19:00:00,74,16.2,25.9,9.21
2019-07-09 20:00:00,16,16.6,53.7,9.54
2019-07-09 21:00:00,29,18.9,68.0,10.99
2019-07-09 22:00:00,53,37.6,30.0,9.7
2019-07-09 23:00:00,49,25.6,20.5,10.36
2019-07-10 00:00:00,51,17.6,76.0,9.72
2019-07-10 01:00:00,54,19.1,48.4,10.99
2019-07-10 02:00:00,12,24.5,28.5,9.8
2019-07-10 03:00:00,48,14.2,27.7,10.97
2019-07-10 04:00:00,38,35.6,76.8,9.59
2019-07-10 05:00:00,27,30.4,67.4,10.94
2019-07-10 06:00:00,75,22.2,23.3,9.02
2019-07-10 07:00:00,47,33.8,38.0,9.72
2019-07-10 08:00:00,35,15.9,63.4,10.87
2019-07-10 09:00:00,30,27.9,18.6,10.14
2019-07-10 10:00:00,20,25.5,75.5,10.25
2019-07-10 11:00:00,61,14.2,73.4,9.37
2019-07-10 12:00:00,61,18.0,36.9,9.43
2019-07-10 13:00:00,31,25.9,72.8,9.71
2019-07-10 14:00:00,76,15.0,35.4,9.28
2019-07-10 15:00:00,18,17.7,29.5,10.91
2019-07-10 16:00:00,32,27.2,69.8,9.37
2019-07-10 17:00:00,17,15.8,53.2,10.94
2019-07-10 18:00:00,36,30.6,22.7,9.65
2019-07-10 19:00:00,36,34.8,27.9,10.99
2019-07-10 20:00:00,49,35.4,61.0,9.66
2019-07-10 21:00:00,45,19.7,72.7,9.83
2019-07-10 22:00:00,25,33.6,55.8,10.18
2019-07-10 23:00:00,42,27.6,43.6,9.14
2019-07-11 00:00:00,23,20.7,75.5,10.94
2019-07-11 01:00:00,26,20.7,35.0,9.66
2019-07-11 02:00:00,74,24.8,50.8,10.68
2019-07-11 03:00:00,74,27.1,23.6,9.8
2019-07-11 04:00:00,22,30.6,32.4,10.44
2019-07-11 05:00:00,33,25.5,59.2,10.46
2019-07-11 06:00:00,20,28.6,32.7,10.22
2019-07-11 07:00:00,23,17.3,39.1,9.74
2019-07-11 08:00:00,56,31.2,55.6,9.17
2019-07-11 09:00:00,77,17.4,51.1,9.93
2019-07-11 10:00:00,69,26.7,26.8,10.87
2019-07-11 11:00:00,75,20.3,70.2,9.51
2019-07-11 12:00:00,53,28.1,52.8,10.43
2019-07-11 13:00:00,25,19.9,44.7,9.4
2019-07-11 14:00:00,30,28.0,19.9,9.9
2019-07-11 15:00:00,60,28.0,70.0,10.16
2019-07-11 16:00:00,44,27.5,64.6,10.76
2019-07-11 17:00:00,55,31.9,62.8,9.12
2019-07-11 18:00:00,71,26.3,31.9,10.31
2019-07-11 19:00:00,73,14.2,51.9,10.75
2019-07-11 20:00:00,60,31.8,15.9,9.9
2019-07-11 21:00:00,47,36.0,35.7,10.48
2019-07-11 22:00:00,69,27.7,74.0,10.06
2019-07-11 23:00:00,35,28.7,75.4,9.75
2019-07-12 00:00:00,66,17.2,34.0,10.26
2019-07-12 01:00:00,49,29.6,17.5,9.04
2019-07-12 02:00:00,32,29.7,50.9,9.14
2019-07-12 03:00:00,65,24.9,19.4,9.73
2019-07-12 04:00:00,37,25.6,35.8,10.34
2019-07-12 05:00:00,61,35.4,46.9,9.25
2019-07-12 06:00:00,20,30.9,15.6,9.04
2019-07-12 07:00:00,61,32.1,58.9,9.38
2019-07-12 08:00:00,66,20.9,61.4,10.79
2019-07-12 09:00:00,56,14.8,13.3,10.14
2019-07-12 10:00:00,50,26.3,58.9,10.17
2019-07-12 11:00:00,10,35.6,19.7,9.08
2019-07-12 12:00:00,23,17.2,42.0,10.79
2019-07-12 13:00:00,53,15.7,51.5,9.83
2019-07-12 14:00:00,14,27.6,43.2,9.79
2019-07-12 15:00:00,55,35.2,15.1,9.97
2019-07-12 16:00:00,74,25.8,24.7,9.17
2019-07-12 17:00:00,73,28.8,75.8,10.17
2019-07-12 18:00:00,20,20.3,18.9,9.45
2019-07-12 19:00:00,19,27.3,17.9,10.84
2019-07-12 20:00:00,33,21.3,36.8,10.77
2019-07-12 21:00:00,46,22.9,75.1,10.09
2019-07-12 22:00:00,27,16.6,12.2,10.09
2019-07-12 23:00:00,24,23.6,22.9,10.97
2019-07-13 00:00:00,67,31.5,41.5,9.06
2019-07-13 01:00:00,52,37.7,32.8,10.6
2019-07-13 02:00:00,32,17.3,44.5,10.68
2019-07-13 03:00:00,18,24.1,42.7,10.82
2019-07-13 04:00:00,66,18.2,63.0,9.2
2019-07-13 05:00:00,49,20.8,76.9,10.39
2019-07-13 06:00:00,20,16.9,33.4,10.78
2019-07-13 07:00:00,14,33.6,65.7,10.42
2019-07-13 08:00:00,78,23.9,51.1,9.63
2019-07-13 09:00:00,66,35.9,68.2,9.82
2019-07-13 10:00:00,12,31.4,70.8,10.0
2019-07-13 11:00:00,47,29.4,26.2,10.73
2019-07-13 12:00:00,36,23.4,43.4,10.38
2019-07-13 13:00:00,46,23.8,59.3,9.79
2019-07-13 14:00:00,52,32.0,53.6,10.42
2019-07-13 15:00:00,14,25.4,49.7,10.43
2019-07-13 16:00:00,62,17.2,62.8,10.17
2019-07-13 17:00:00,50,33.9,54.4,10.03
2019-07-13 18:00:00,52,33.2,74.0,10.74
2019-07-13 19:00:00,71,20.3,21.8,9.12
2019-07-13 20:00:00,76,23.2,60.7,10.21
2019-07-13 21:00:00,59,17.2,65.5,9.92
2019-07-13 22:00:00,16,19.7,33.9,10.1
2019-07-13 23:00:00,61,25.7,18.2,9.08
2019-07-14 00:00:00,59,26.7,78.3,10.34
2019-07-14 01:00:00,45,15.9,56.6,10.11
2019-07-14 02:00:00,42,23.2,50.2,10.38
2019-07-14 03:00:00,38,23.3,41.9,9.1
2019-07-14 04:00:00,26,27.0,45.9,9.43
2019-07-14 05:00:00,19,25.9,48.2,10.21
2019-07-14 06:00:00,60,31.9,26.9,9.2
2019-07-14 07:00:00,53,28.6,56.2,10.36
2019-07-14 08:00:00,43,21.2,25.9,9.36
2019-07-14 09:00:00,52,36.6,39.8,9.85
2019-07-14 10:00:00,65,17.5,68.8,9.9
2019-07-14 11:00:00,59,37.6,22.1,9.14
2019-07-14 12:00:00,52,36.0,76.5,9.66
2019-07-14 13:00:00,26,20.8,21.5,10.33
2019-07-14 14:00:00,41,37.3,48.1,10.13
2019-07-14 15:00:00,77,16.7,71.8,9.94
2019-07-14 16:00:00,51,32.8,13.8,9.5
2019-07-14 17:00:00,51,31.2,58.9,9.85
2019-07-14 18:00:00,14,15.1,60.4,9.47
2019-07-14 19:00:00,11,25.1,66.6,9.12
2019-07-14 20:00:00,11,30.8,33.9,10.31
2019-07-14 21:00:00,62,25.5,22.8,10.97
2019-07-14 22:00:00,72,20.2,44.6,10.29
2019-07-14 23:00:00,65,28.3,19.0,9.86
2019-07-15 00:00:00,52,37.0,41.4,9.7
2019-07-15 01:00:00,18,36.0,66.1,9.98
2019-07-15 02:00:00,41,26.4,19.9,10.34
2019-07-15 03:00:00,57,20.1,23.8,10.36
2019-07-15 04:00:00,76,17.9,27.8,10.19
2019-07-15 05:00:00,55,23.2,73.1,9.87
2019-07-15 06:00:00,44,16.5,25.8,10.3
2019-07-15 07:00:00,37,20.5,32.5,10.6
2019-07-15 08:00:00,11,29.4,49.9,9.04
2019-07-15 09:00:00,66,19.7,79.1,10.74
2019-07-15 10:00:00,10,14.7,72.8,10.82
2019-07-15 11:00:00,73,19.0,40.1,9.81
2019-07-15 12:00:00,73,18.8,71.5,9.02
2019-07-15 13:00:00,44,24.7,23.2,9.93
2019-07-15 14:00:00,18,27.4,60.9,10.01
2019-07-15 15:00:00,49,24.1,40.6,10.06
2019-07-15 16:00:00,57,32.9,65.8,10.87
2019-07-15 17:00:00,78,22.7,21.6,9.27
2019-07-15 18:00:00,51,23.9,34.0,10.81
2019-07-15 19:00:00,71,27.0,35.1,9.64
2019-07-15 20:00:00,74,29.5,73.6,10.24
2019-07-15 21:00:00,55,23.0,63.1,10.52
2019-07-15 22:00:00,77,17.5,13.4,10.76
2019-07-15 23:00:00,11,21.0,64.8,9.66
2019-07-16 00:00:00,24,25.8,23.9,9.8
2019-07-16 01:00:00,55,16.9,37.7,10.74
2019-07-16 02:00:00,69,16.9,23.1,9.46
2019-07-16 03:00:00,42,37.3,76.4,10.3
2019-07-16 04:00:00,74,14.2,31.6,9.81
2019-07-16 05:00:00,15,18.7,37.5,10.17
2019-07-16 06:00:00,77,28.7,27.6,10.02
2019-07-16 07:00:00,16,23.7,41.3,9.21
2019-07-16 08:00:00,22,30.1,53.2,10.4
2019-07-16 09:00:00,21,25.9,46.8,10.18
2019-07-16 10:00:00,41,32.3,39.1,9.4
2019-07-16 11:00:00,45,21.1,62.6,10.57
2019-07-16 12:00:00,18,37.2,15.3,9.13
2019-07-16 13:00:00,12,35.5,48.2,9.93
2019-07-16 14:00:00,47,36.6,47.3,9.11
2019-07-16 15:00:00,12,17.2,52.3,10.6
2019-07-16 16:00:00,16,15.6,70.5,10.48
2019-07-16 17:00:00,16,21.4,28.5,10.4
2019-07-16 18:00:00,30,29.8,68.5,9.17
2019-07-16 19:00:00,22,26.2,28.9,10.16
2019-07-16 20:00:00,63,21.2,52.3,9.05
2019-07-16 21:00:00,36,15.0,63.9,9.96
2019-07-16 22:00:00,29,34.6,66.9,9.57
2019-07-16 23:00:00,47,31.8,26.5,9.83
2019-07-17 00:00:00,29,18.2,33.6,10.02
2019-07-17 01:00:00,69,28.6,69.6,9.93
2019-07-17 02:00:00,24,34.9,39.4,10.15
2019-07-17 03:00:00,77,24.4,67.3,9.61
2019-07-17 04:00:00,39,27.9,31.0,9.8
2019-07-17 05:00:00,70,22.8,55.5,10.38
2019-07-17 06:00:00,47,30.7,26.3,9.9
2019-07-17 07:00:00,49,24.7,69.2,10.62
2019-07-17 08:00:00,45,17.6,30.6,10.01
2019-07-17 09:00:00,35,20.8,27.4,10.52
2019-07-17 10:00:00,20,24.9,12.2,9.44
2019-07-17 11:00:00,12,26.6,59.7,10.25
2019-07-17 12:00:00,68,31.2,39.2,10.04
2019-07-17 13:00:00,25,20.8,60.6,10.15
2019-07-17 14:00:00,32,36.2,61.5,9.69
2019-07-17 15:00:00,33,19.4,42.1,9.72
2019-07-17 16:00:00,39,17.1,35.2,10.28
2019-07-17 17:00:00,54,15.8,19.2,10.76
2019-07-17 18:00:00,72,36.6,73.5,10.42
2019-07-17 19:00:00,40,25.6,18.6,10.57
2019-07-17 20:00:00,45,27.5,33.3,10.89
2019-07-17 21:00:00,13,26.2,34.7,9.83
2019-07-17 22:00:00,33,31.8,64.4,10.02
2019-07-17 23:00:00,54,22.8,68.2,9.37
2019-07-18 00:00:00,37,27.5,46.3,9.77
2019-07-18 01:00:00,62,33.9,23.5,10.9
2019-07-18 02:00:00,42,15.3,13.4,10.22
2019-07-18 03:00:00,63,19.7,75.1,9.33
2019-07-18 04:00:00,79,19.9,35.2,9.46
2019-07-18 05:00:00,33,25.2,36.0,9.52
2019-07-18 06:00:00,67,15.6,20.6,10.01
2019-07-18 07:00:00,42,21.3,60.5,10.95
2019-07-18 08:00:00,22,20.9,20.1,10.87
2019-07-18 09:00:00,61,21.5,75.5,10.83
2019-07-18 10:00:00,73,29.5,13.6,9.8
2019-07-18 11:00:00,62,21.7,59.9,10.47
2019-07-18 12:00:00,19,18.5,20.1,9.62
2019-07-18 13:00:00,49,29.0,59.3,9.57
2019-07-18 14:00:00,23,14.4,19.9,9.37
2019-07-18 15:00:00,52,18.5,67.0,10.2
2019-07-18 16:00:00,52,26.1,23.2,10.11
2019-07-18 17:00:00,64,24.2,46.1,9.62
2019-07-18 18:00:00,64,25.4,71.8,9.1
2019-07-18 19:00:00,27,19.4,18.5,10.12
2019-07-18 20:00:00,15,18.9,73.2,9.58
2019-07-18 21:00:00,21,32.8,32.0,10.18
2019-07-18 22:00:00,67,30.6,46.1,10.8
2019-07-18 23:00:00,23,25.9,14.3,9.62
2019-07-19 00:00:00,56,31.1,63.5,9.97
2019-07-19 01:00:00,45,17.9,54.6,10.3
2019-07-19 02:00:00,62,16.1,71.7,10.85
2019-07-19 03:00:00,13,25.3,31.5,10.02
2019-07-19 04:00:00,76,14.9,36.9,9.97
2019-07-19 05:00:00,28,24.7,38.1,10.48
2019-07-19 06:00:00,25,24.0,45.5,9.27
2019-07-19 07:00:00,74,19.3,48.2,9.86
2019-07-19 08:00:00,29,15.5,38.6,9.59
2019-07-19 09:00:00,22,22.4,59.9,9.44
2019-07-19 10:00:00,77,29.4,71.8,10.64
2019-07-19 11:00:00,47,30.0,65.6,10.27
2019-07-19 12:00:00,70,18.7,17.5,9.82
2019-07-19 13:00:00,75,25.4,57.3,10.15
2019-07-19 14:00:00,16,28.0,18.9,9.08
2019-07-19 15:00:00,51,15.8,34.3,9.41
2019-07-19 16:00:00,42,28.5,52.0,9.62
2019-07-19 17:00:00,13,37.7,23.2,10.49
2019-07-19 18:00:00,43,35.3,54.2,10.39
2019-07-19 19:00:00,42,27.5,76.5,9.21
2019-07-19 20:00:00,72,22.5,28.3,10.53
2019-07-19 21:00:00,62,30.3,51.7,9.06
2019-07-19 22:00:00,51,33.2,25.9,9.02
2019-07-19 23:00:00,73,25.8,79.2,9.93
2019-07-20 00:00:00,26,17.1,75.1,10.59
2019-07-20 01:00:00,27,20.6,41.5,9.5
2019-07-20 02:00:00,18,35.2,40.7,10.67
2019-07-20 03:00:00,40,19.9,16.1,9.31
2019-07-20 04:00:00,13,25.0,47.6,9.14
2019-07-20 05:00:00,73,35.8,18.2,10.1
2019-07-20 06:00:00,56,32.9,44.3,9.16
2019-07-20 07:00:00,77,14.9,53.3,9.33
2019-07-20 08:00:00,46,16.2,57.0,10.96
2019-07-20 09:00:00,19,23.8,77.7,10.3
2019-07-20 10:00:00,39,26.7,28.9,10.14
2019-07-20 11:00:00,47,18.7,16.1,9.06
2019-07-20 12:00:00,34,28.4,14.9,10.06
2019-07-20 13:00:00,14,28.6,45.2,10.16
2019-07-20 14:00:00,51,20.2,22.0,10.08
2019-07-20 15:00:00,17,25.9,53.6,9.9
2019-07-20 16:00:00,78,22.6,53.0,10.43
2019-07-20 17:00:00,65,32.5,78.9,9.74
2019-07-20 18:00:00,46,33.6,18.3,9.73
2019-07-20 19:00:00,60,16.6,31.3,10.33
2019-07-20 20:00:00,53,16.6,47.4,10.98
2019-07-20 21:00:00,63,18.7,52.1,9.56
2019-07-20 22:00:00,11,26.0,74.5,10.37
2019-07-20 23:00:00,69,36.8,59.5,10.74
2019-07-21 00:00:00,49,35.1,53.7,9.58
2019-07-21 01:00:00,71,19.0,48.3,9.3
2019-07-21 02:00:00,36,27.6,28.8,9.93
2019-07-21 03:00:00,69,31.9,70.8,9.22
2019-07-21 04:00:00,20,24.8,51.0,10.45
2019-07-21 05:00:00,10,15.2,65.0,10.51
2019-07-21 06:00:00,53,22.2,25.4,9.17
2019-07-21 07:00:00,58,17.0,53.8,10.81
2019-07-21 08:00:00,39,19.7,45.0,9.18
2019-07-21 09:00:00,33,20.6,51.7,9.66
2019-07-21 10:00:00,51,30.2,58.5,10.83
2019-07-21 11:00:00,55,32.3,29.0,9.1
2019-07-21 12:00:00,47,29.7,13.2,9.27
2019-07-21 13:00:00,70,18.8,66.0,10.89
2019-07-21 14:00:00,65,15.4,38.3,10.45
2019-07-21 15:00:00,21,20.8,13.3,10.22
2019-07-21 16:00:00,24,15.8,21.2,9.94
2019-07-21 17:00:00,73,19.4,40.4,10.83
2019-07-21 18:00:00,12,34.3,34.7,10.38
2019-07-21 19:00:00,26,17.1,44.6,10.95
2019-07-21 20:00:00,45,18.4,61.9,10.79
2019-07-21 21:00:00,28,36.8,36.3,10.78
2019-07-21 22:00:00,33,32.7,13.0,10.81
2019-07-21 23:00:00,47,18.0,56.7,9.04
2019-07-22 00:00:00,75,19.4,57.3,9.04
2019-07-22 01:00:00,67,27.6,18.6,9.06
2019-07-22 02:00:00,63,20.7,62.9,10.68
2019-07-22 03:00:00,51,26.1,18.3,10.87
2019-07-22 04:00:00,12,24.6,51.5,10.66
2019-07-22 05:00:00,14,15.0,14.4,9.68
2019-07-22 06:00:00,52,28.5,25.9,10.92
2019-07-22 07:00:00,77,34.2,50.7,10.67
2019-07-22 08:00:00,53,31.6,18.3,9.77
2019-07-22 09:00:00,70,21.3,45.4,9.28
2019-07-22 10:00:00,69,20.6,51.1,9.58
2019-07-22 11:00:00,33,37.0,14.4,10.16
2019-07-22 12:00:00,74,29.8,74.0,10.78
2019-07-22 13:00:00,61,29.2,36.7,10.6
2019-07-22 14:00:00,35,17.9,76.1,9.08
2019-07-22 15:00:00,22,20.9,24.1,9.11
2019-07-22 16:00:00,22,25.1,22.2,9.2
2019-07-22 17:00:00,27,23.0,53.4,9.86
2019-07-22 18:00:00,72,23.7,13.5,9.0
2019-07-22 19:00:00,13,16.4,39.1,10.28
2019-07-22 20:00:00,39,24.0,45.6,10.37
2019-07-22 21:00:00,15,16.5,52.6,9.84
2019-07-22 22:00:00,12,29.9,44.5,9.8
2019-07-22 23:00:00,49,24.4,41.4,9.58
2019-07-23 00:00:00,68,16.2,69.2,9.63
2019-07-23 01:00:00,12,31.5,77.2,10.95
2019-07-23 02:00:00,45,25.8,61.9,10.44
2019-07-23 03:00:00,41,17.6,79.7,10.67
2019-07-23 04:00:00,13,24.4,74.2,10.24
2019-07-23 05:00:00,74,27.4,18.3,10.51
2019-07-23 06:00:00,69,25.1,49.7,10.72
2019-07-23 07:00:00,22,34.2,37.7,10.07
2019-07-23 08:00:00,48,19.2,69.3,9.66
2019-07-23 09:00:00,22,33.5,70.3,10.88
2019-07-23 10:00:00,18,35.1,49.7,9.1
2019-07-23 11:00:00,25,27.3,62.1,9.67
2019-07-23 12:00:00,70,24.5,13.1,10.19
2019-07-23 13:00:00,18,35.5,17.5,9.09
2019-07-23 14:00:00,55,22.0,41.8,10.49
2019-07-23 15:00:00,47,32.2,32.7,10.63
2019-07-23 16:00:00,13,14.0,51.5,9.12
2019-07-23 17:00:00,67,27.1,65.0,10.69
2019-07-23 18:00:00,60,28.2,47.8,9.73
2019-07-23 19:00:00,39,23.1,70.4,10.88
2019-07-23 20:00:00,31,20.6,68.8,10.18
2019-07-23 21:00:00,56,19.8,59.1,9.26
2019-07-23 22:00:00,45,28.2,29.5,10.07
2019-07-23 23:00:00,61,19.3,40.9,9.63
2019-07-24 00:00:00,25,19.5,68.1,10.49
2019-07-24 01:00:00,40,27.7,30.8,9.05
2019-07-24 02:00:00,65,24.5,21.2,9.32
2019-07-24 03:00:00,17,18.2,75.7,9.04
2019-07-24 04:00:00,33,32.7,33.4,10.09
2019-07-24 05:00:00,79,32.9,54.8,10.45
2019-07-24 06:00:00,63,17.4,37.6,9.0
2019-07-24 07:00:00,58,28.4,54.3,9.21
2019-07-24 08:00:00,27,28.4,48.1,9.69
2019-07-24 09:00:00,74,26.0,72.9,10.88
2019-07-24 10:00:00,57,21.1,20.3,9.62
2019-07-24 11:00:00,28,22.0,58.0,10.73
2019-07-24 12:00:00,55,26.5,37.7,9.64
2019-07-24 13:00:00,77,27.1,59.2,10.63
2019-07-24 14:00:00,46,27.6,32.4,10.95
2019-07-24 15:00:00,75,29.8,28.8,10.69
2019-07-24 16:00:00,60,14.2,26.4,9.75
2019-07-24 17:00:00,73,30.1,72.6,10.43
2019-07-24 18:00:00,23,15.6,19.3,9.66
2019-07-24 19:00:00,69,22.9,25.5,10.46
2019-07-24 20:00:00,49,17.7,78.3,10.34
2019-07-24 21:00:00,69,25.8,39.2,9.3
2019-07-24 22:00:00,45,15.3,57.5,9.31
2019-07-24 23:00:00,18,26.7,50.2,9.6
2019-07-25 00:00:00,59,23.0,74.7,10.3
2019-07-25 01:00:00,59,24.2,65.8,9.26
2019-07-25 02:00:00,37,16.9,42.3,9.0
2019-07-25 03:00:00,16,21.3,66.1,10.68
2019-07-25 04:00:00,60,18.3,32.1,9.5
2019-07-25 05:00:00,40,22.8,24.2,9.81
2019-07-25 06:00:00,10,37.9,79.0,10.21
2019-07-25 07:00:00,28,32.4,61.7,9.43
2019-07-25 08:00:00,15,26.8,45.6,10.52
2019-07-25 09:00:00,50,33.6,72.2,10.58
2019-07-25 10:00:00,56,37.6,36.1,10.34
2019-07-25 11:00:00,36,19.8,15.5,10.9
2019-07-25 12:00:00,71,19.1,69.4,10.33
2019-07-25 13:00:00,56,18.4,12.1,9.96
2019-07-25 14:00:00,53,24.7,63.1,10.26
2019-07-25 15:00:00,72,20.3,24.3,9.39
2019-07-25 16:00:00,11,32.3,52.4,9.32
2019-07-25 17:00:00,32,27.4,59.7,9.44
2019-07-25 18:00:00,46,22.6,48.4,9.97
2019-07-25 19:00:00,13,20.4,78.4,10.07
2019-07-25 20:00:00,12,17.9,16.5,9.83
2019-07-25 21:00:00,27,16.0,44.4,9.7
2019-07-25 22:00:00,33,27.7,45.2,9.99
2019-07-25 23:00:00,45,14.3,75.4,10.78
2019-07-26 00:00:00,53,21.6,56.7,9.1
2019-07-26 01:00:00,56,28.4,60.5,10.84
2019-07-26 02:00:00,65,16.9,58.8,9.87
2019-07-26 03:00:00,65,22.3,59.5,10.22
2019-07-26 04:00:00,39,34.0,26.6,9.4
2019-07-26 05:00:00,22,15.7,14.7,9.43
2019-07-26 06:00:00,61,19.3,35.7,10.55
2019-07-26 07:00:00,21,30.4,72.0,10.31
2019-07-26 08:00:00,38,31.8,68.3,9.46
2019-07-26 09:00:00,42,22.9,53.7,10.87
2019-07-26 10:00:00,12,25.9,72.1,9.05
2019-07-26 11:00:00,26,23.2,26.9,9.52
2019-07-26 12:00:00,43,16.4,47.3,9.11
2019-07-26 13:00:00,42,18.8,33.7,9.62
2019-07-26 14:00:00,30,15.0,55.9,10.79
2019-07-26 15:00:00,29,31.7,60.1,9.13
2019-07-26 16:00:00,64,15.0,29.4,9.12
2019-07-26 17:00:00,26,14.5,41.2,10.82
2019-07-26 18:00:00,12,19.0,47.3,10.34
2019-07-26 19:00:00,65,35.4,45.6,9.05
2019-07-26 20:00:00,50,30.0,26.9,9.03
2019-07-26 21:00:00,20,31.1,36.4,9.55
2019-07-26 22:00:00,44,31.2,22.1,10.95
2019-07-26 23:00:00,77,36.8,19.8,9.85
2019-07-27 00:00:00,29,18.7,63.6,9.0
2019-07-27 01:00:00,17,36.3,41.7,9.31
2019-07-27 02:00:00,22,34.5,45.1,10.36
2019-07-27 03:00:00,61,26.2,62.7,10.17
2019-07-27 04:00:00,19,29.7,18.9,10.1
2019-07-27 05:00:00,48,14.6,44.2,10.01
2019-07-27 06:00:00,47,32.8,60.3,9.13
2019-07-27 07:00:00,11,15.4,31.5,9.17
2019-07-27 08:00:00,22,32.5,39.8,10.45
2019-07-27 09:00:00,12,30.2,79.5,10.94
2019-07-27 10:00:00,33,24.1,58.0,10.84
2019-07-27 11:00:00,50,28.2,74.6,10.18
2019-07-27 12:00:00,18,28.3,38.9,9.5
2019-07-27 13:00:00,29,18.5,28.2,9.18
2019-07-27 14:00:00,34,31.6,49.8,9.12
2019-07-27 15:00:00,60,27.8,61.4,9.09
2019-07-27 16:00:00,46,37.6,57.8,10.25
2019-07-27 17:00:00,77,32.2,54.2,10.78
2019-07-27 18:00:00,17,30.4,69.6,10.75
2019-07-27 19:00:00,10,37.9,79.4,9.34
2019-07-27 20:00:00,45,15.8,67.7,10.02
2019-07-27 21:00:00,79,23.5,60.5,9.96
2019-07-27 22:00:00,77,28.6,35.0,9.42
2019-07-27 23:00:00,70,15.3,22.5,10.48
2019-07-28 00:00:00,38,18.5,31.5,10.2
2019-07-28 01:00:00,28,24.2,12.1,10.39
2019-07-28 02:00:00,55,35.5,15.5,9.98
2019-07-28 03:00:00,41,36.4,38.9,9.0
2019-07-28 04:00:00,13,17.0,20.2,9.37
2019-07-28 05:00:00,54,31.4,42.6,10.61
2019-07-28 06:00:00,71,29.3,13.6,9.73
2019-07-28 07:00:00,67,16.0,51.4,10.56
2019-07-28 08:00:00,67,19.6,60.7,10.92
2019-07-28 09:00:00,74,31.3,17.8,10.66
2019-07-28 10:00:00,28,20.2,20.5,9.13
2019-07-28 11:00:00,41,20.0,25.4,10.79
2019-07-28 12:00:00,50,26.3,34.0,10.56
2019-07-28 13:00:00,46,34.6,59.3,9.04
2019-07-28 14:00:00,43,36.1,17.4,9.14
2019-07-28 15:00:00,70,27.8,66.6,9.75
2019-07-28 16:00:00,25,31.7,42.1,10.2
2019-07-28 17:00:00,59,32.9,28.5,9.74
2019-07-28 18:00:00,60,23.3,27.2,10.1
2019-07-28 19:00:00,29,30.6,31.1,9.0
2019-07-28 20:00:00,76,24.0,35.1,10.11
2019-07-28 21:00:00,51,15.2,66.9,9.25
2019-07-28 22:00:00,58,26.4,61.9,9.77
2019-07-28 23:00:00,59,27.2,17.7,10.42
2019-07-29 00:00:00,62,27.9,68.5,10.48
2019-07-29 01:00:00,14,36.0,32.7,10.81
2019-07-29 02:00:00,64,17.8,69.3,10.54
2019-07-29 03:00:00,14,34.1,75.9,9.04
2019-07-29 04:00:00,24,25.6,24.1,10.47
2019-07-29 05:00:00,11,18.3,29.8,10.96
2019-07-29 06:00:00,25,22.0,12.6,10.92
2019-07-29 07:00:00,70,30.3,67.5,9.8
2019-07-29 08:00:00,47,35.0,19.0,10.64
2019-07-29 09:00:00,55,24.0,39.2,9.38
2019-07-29 10:00:00,57,14.2,32.3,9.29
2019-07-29 11:00:00,12,15.8,55.7,10.32
2019-07-29 12:00:00,56,30.8,14.2,9.01
2019-07-29 13:00:00,14,23.1,48.3,10.82
2019-07-29 14:00:00,59,17.7,18.9,10.88
2019-07-29 15:00:00,20,30.8,24.9,10.71
2019-07-29 16:00:00,42,27.1,65.6,9.22
2019-07-29 17:00:00,79,29.9,69.5,9.23
2019-07-29 18:00:00,64,19.0,63.1,10.02
2019-07-29 19:00:00,18,14.1,46.3,10.6
2019-07-29 20:00:00,62,36.9,22.0,10.67
2019-07-29 21:00:00,75,21.4,30.7,9.67
2019-07-29 22:00:00,48,34.5,45.1,9.62
2019-07-29 23:00:00,29,17.1,32.3,9.65
2019-07-30 00:00:00,66,35.1,40.6,9.36
2019-07-30 01:00:00,64,14.3,48.9,9.99
2019-07-30 02:00:00,68,20.5,30.3,10.15
2019-07-30 03:00:00,73,16.2,45.0,10.38
2019-07-30 04:00:00,65,15.6,68.8,9.53
2019-07-30 05:00:00,54,22.1,28.3,9.97
2019-07-30 06:00:00,45,20.9,21.8,9.02
2019-07-30 07:00:00,22,15.3,17.5,9.76
2019-07-30 08:00:00,73,25.7,43.8,10.42
2019-07-30 09:00:00,75,25.1,13.2,9.64
2019-07-30 10:00:00,64,15.2,27.4,10.7
2019-07-30 11:00:00,19,29.2,24.9,9.38
2019-07-30 12:00:00,64,14.4,21.8,9.2
2019-07-30 13:00:00,41,22.6,43.0,10.82
2019-07-30 14:00:00,40,29.8,38.6,10.04
2019-07-30 15:00:00,70,27.8,18.6,10.47
